CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-1
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-1,AREA-0
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-DUAL FUEL,PRIMARY-#4,CONSUMPTION-4,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-1
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-0,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-4
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-1,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-1,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-1,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-1,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-2
CAPACITY-2,AGE-5-10,DUALFUEL-DUAL FUEL,PRIMARY-#4,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-1
CAPACITY-2,AGE-5-10,DUALFUEL-DUAL FUEL,PRIMARY-#4,CONSUMPTION-2,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-4
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-4,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-0,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-0,AREA-0
CAPACITY-2,AGE-11-15,DUALFUEL-DUAL FUEL,PRIMARY-#4,CONSUMPTION-0,AREA-2
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-1,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-1,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-1,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-4
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-0
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-4
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-4
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-3
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-0
CAPACITY-2,AGE-31-35,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-0
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-0
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-1
CAPACITY-2,AGE-11-15,DUALFUEL-DUAL FUEL,PRIMARY-#6,CONSUMPTION-3,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-1
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-2
CAPACITY-2,AGE-26-30,DUALFUEL-DUAL FUEL,PRIMARY-#4,CONSUMPTION-4,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-0,AREA-0
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-1,AREA-1
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-4
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-26-30,DUALFUEL-DUAL FUEL,PRIMARY-#4,CONSUMPTION-4,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-1
CAPACITY-3,AGE-36-40,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-0
CAPACITY-3,AGE-11-15,DUALFUEL-DUAL FUEL,PRIMARY-#4,CONSUMPTION-2,AREA-2
CAPACITY-3,AGE-5-10,DUALFUEL-DUAL FUEL,PRIMARY-#6,CONSUMPTION-1,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-3
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-0,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-0
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-1
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-4
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-3
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-0
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-1
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-4
CAPACITY-0,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-3
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-3
CAPACITY-2,AGE-31-35,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-2
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-2
CAPACITY-2,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-0
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-3
CAPACITY-3,AGE-41-45,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-0,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-4
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-4
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-3
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-DUAL FUEL,PRIMARY-#4,CONSUMPTION-2,AREA-4
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-3
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-1,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-4
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-4
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-4
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-0
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-3
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-4
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-2,AREA-3
CAPACITY-3,AGE-5-10,DUALFUEL-DUAL FUEL,PRIMARY-#4,CONSUMPTION-2,AREA-3
CAPACITY-3,AGE-5-10,DUALFUEL-DUAL FUEL,PRIMARY-#4,CONSUMPTION-2,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-3
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-41-45,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-36-40,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-0
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-1
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-0
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-4
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-31-35,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-31-35,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-4
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-4
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-4
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-1
CAPACITY-3,AGE-26-30,DUALFUEL-DUAL FUEL,PRIMARY-#6,CONSUMPTION-4,AREA-3
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-1
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-1,AREA-3
CAPACITY-0,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-4
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-4
CAPACITY-2,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-2,AREA-2
CAPACITY-3,AGE-31-35,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-4
CAPACITY-3,AGE-41-45,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-4,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-3
CAPACITY-3,AGE-26-30,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-1,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-2
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#6,CONSUMPTION-3,AREA-3
CAPACITY-3,AGE-16-20,DUALFUEL-Not Dual,PRIMARY-#4,CONSUMPTION-3,AREA-3
